datum_zajema,mesto,smer vetra [°],pm10 [µg/m³],padavine [mm],temperatura [°C],veter [m/s]
2023-03-25 05:00:00,koper,197.7,13.3,0.0,14.9,2.1
2023-03-25 05:30:00,koper,198.9,19.6,0.0,14.7,2.0
2023-03-25 06:00:00,koper,181.8,22.8,0.0,14.5,1.8
2023-03-25 06:30:00,koper,172.3,25.3,0.0,14.4,1.6
2023-03-25 07:00:00,koper,169.3,21.7,0.0,14.5,1.6
2023-03-25 07:30:00,koper,157.5,20.8,0.0,14.4,1.4
2023-03-25 08:00:00,koper,160.1,17.1,0.0,14.5,1.4
2023-03-25 08:30:00,koper,155.0,14.9,0.0,14.6,1.4
2023-03-25 09:00:00,koper,161.6,12.4,0.0,14.7,1.3
2023-03-25 09:30:00,koper,158.6,8.5,0.0,14.9,1.6
2023-03-25 10:00:00,koper,167.5,13.4,0.0,15.2,2.2
2023-03-25 10:30:00,koper,167.0,10.2,0.0,15.7,2.2
2023-03-25 11:00:00,koper,169.1,10.7,0.0,16.3,2.4
2023-03-25 11:30:00,koper,161.2,8.8,0.0,17.1,2.3
2023-03-25 12:00:00,koper,203.4,12.3,0.0,17.1,1.8
2023-03-25 12:30:00,koper,190.7,10.0,0.0,17.4,1.8
2023-03-25 13:00:00,koper,214.1,11.1,0.0,17.1,2.7
2023-03-25 13:30:00,koper,62.1,14.1,0.0,14.8,2.8
2023-03-25 14:00:00,koper,73.9,9.3,0.0,13.2,2.4
2023-03-25 14:30:00,koper,91.1,5.5,0.0,13.0,3.2
2023-03-25 15:00:00,koper,86.3,3.5,0.0,13.8,2.8
2023-03-25 15:30:00,koper,113.6,4.2,0.0,14.6,2.3
2023-03-25 16:00:00,koper,122.0,7.0,0.0,15.4,2.4
2023-03-25 16:30:00,koper,135.4,3.8,0.0,15.1,1.1
2023-03-25 17:00:00,koper,129.1,8.9,0.0,14.5,1.2
2023-03-25 17:30:00,koper,58.5,9.9,0.0,14.5,2.5
2023-03-25 18:00:00,koper,101.8,5.9,0.0,13.9,2.5
2023-03-25 18:30:00,koper,137.7,7.3,0.0,13.5,1.7
2023-03-25 19:00:00,koper,165.9,6.5,0.0,13.1,1.4
2023-03-25 19:30:00,koper,102.1,7.9,0.0,11.8,1.6
2023-03-25 20:00:00,koper,152.0,7.8,0.0,10.9,1.4
2023-03-25 20:30:00,koper,116.3,6.9,0.0,9.8,1.5
2023-03-25 21:00:00,koper,120.5,8.2,0.0,8.9,1.6
2023-03-25 21:30:00,koper,125.9,6.4,0.0,8.4,0.9
2023-03-25 22:00:00,koper,167.1,5.2,0.0,8.4,0.7
2023-03-25 22:30:00,koper,94.0,4.1,0.0,8.2,0.6
2023-03-25 23:00:00,koper,134.5,5.2,0.0,8.8,0.7
2023-03-25 23:30:00,koper,151.1,5.4,0.0,9.5,1.4
2023-03-26 00:00:00,koper,128.5,5.4,0.0,9.2,1.2
2023-03-26 00:30:00,koper,139.6,5.2,0.0,8.4,1.1
2023-03-26 01:00:00,koper,130.7,4.3,0.0,8.5,0.7
2023-03-26 01:30:00,koper,145.4,5.0,0.0,7.7,0.6
2023-03-26 02:00:00,koper,165.0,6.6,0.0,8.1,0.7
2023-03-26 02:30:00,koper,134.4,7.6,0.0,7.8,1.0
2023-03-26 03:00:00,koper,145.2,7.1,0.0,7.5,1.3
2023-03-26 03:30:00,koper,125.7,8.0,0.0,7.2,1.6
2023-03-26 04:00:00,koper,186.9,7.1,0.0,7.5,1.4
2023-03-26 04:30:00,koper,104.2,8.5,0.0,7.7,1.8
2023-03-26 05:00:00,koper,122.8,7.7,0.0,8.1,1.8
2023-03-26 05:30:00,koper,116.6,8.5,0.0,8.4,0.7
2023-03-26 06:00:00,koper,145.5,8.4,0.0,9.2,0.8
2023-03-26 06:30:00,koper,128.7,9.8,0.0,9.1,0.8
2023-03-26 07:00:00,koper,120.9,9.2,0.0,9.1,1.4
2023-03-26 07:30:00,koper,137.9,9.3,0.0,11.0,1.3
2023-03-26 08:00:00,koper,114.8,9.3,0.0,12.2,1.3
2023-03-26 08:30:00,koper,116.3,9.7,0.0,13.5,0.9
2023-03-26 09:00:00,koper,104.2,10.5,0.0,14.9,1.2
2023-03-26 09:30:00,koper,56.1,11.8,0.0,16.3,1.8
2023-03-26 10:00:00,koper,90.5,12.8,0.0,17.2,1.9
2023-03-26 10:30:00,koper,129.5,11.5,0.0,17.7,2.0
2023-03-26 11:00:00,koper,154.0,12.6,0.0,17.5,2.9
2023-03-26 11:30:00,koper,299.6,12.3,0.0,17.8,3.0
2023-03-26 12:00:00,koper,304.6,13.2,0.0,16.2,3.3
2023-03-26 12:30:00,koper,329.2,14.3,0.0,16.8,2.2
2023-03-26 13:00:00,koper,281.8,14.9,0.0,17.8,1.5
2023-03-26 13:30:00,koper,191.7,11.2,0.0,17.6,1.9
2023-03-26 14:00:00,koper,218.5,11.5,0.0,18.4,2.0
2023-03-26 14:30:00,koper,216.3,11.7,0.0,19.2,3.0
2023-03-26 15:00:00,koper,199.2,10.1,0.0,18.8,2.6
2023-03-26 15:30:00,koper,149.3,10.0,0.0,18.6,2.2
2023-03-26 16:00:00,koper,206.3,10.9,0.0,18.2,2.2
2023-03-26 16:30:00,koper,180.6,10.8,0.0,17.7,1.9
2023-03-26 17:00:00,koper,162.7,10.6,0.0,17.5,2.3
2023-03-26 17:30:00,koper,147.3,10.1,0.0,17.4,2.8
2023-03-26 18:00:00,koper,123.0,10.3,0.0,17.0,3.8
2023-03-26 18:30:00,koper,137.0,10.3,0.1,15.8,5.1
2023-03-26 19:00:00,koper,139.2,8.3,0.2,13.9,4.4
2023-03-26 19:30:00,koper,143.4,7.7,1.2,12.8,2.9
2023-03-26 20:00:00,koper,130.6,7.5,1.6,11.9,1.2
2023-03-26 20:30:00,koper,122.7,8.7,0.8,11.5,1.5
2023-03-26 21:00:00,koper,139.3,7.2,1.8,11.5,2.7
2023-03-26 21:30:00,koper,136.6,7.1,2.5,11.7,3.2
2023-03-26 22:00:00,koper,118.5,7.9,1.8,11.2,3.4
2023-03-26 22:30:00,koper,211.5,4.6,1.6,11.4,3.0
2023-03-26 23:00:00,koper,201.2,4.8,0.4,10.9,1.9
2023-03-26 23:30:00,koper,227.0,7.4,0.0,10.1,3.0
2023-03-27 00:00:00,koper,248.6,2.8,0.0,9.9,4.1
2023-03-27 00:30:00,koper,224.3,3.9,0.0,9.7,1.9
2023-03-27 01:00:00,koper,138.9,4.9,0.0,9.5,1.8
2023-03-27 01:30:00,koper,80.9,3.2,0.3,9.3,1.8
2023-03-27 02:00:00,koper,44.8,7.5,2.8,8.3,2.0
2023-03-27 02:30:00,koper,323.2,7.3,1.9,7.6,3.7
2023-03-27 03:00:00,koper,282.3,10.6,3.2,7.7,2.5
2023-03-27 03:30:00,koper,114.9,5.0,0.4,7.4,2.5
2023-03-27 04:00:00,koper,135.4,1.9,0.0,7.1,2.9
2023-03-27 04:30:00,koper,132.7,0.6,0.0,7.4,1.7
2023-03-27 05:00:00,koper,22.7,0.6,0.0,7.5,2.3
2023-03-27 05:30:00,koper,322.7,2.6,0.0,8.1,2.0
2023-03-27 06:00:00,koper,201.6,2.0,0.0,8.3,0.9
2023-03-27 06:30:00,koper,335.0,3.4,0.0,8.1,0.8
2023-03-27 07:00:00,koper,182.1,4.1,0.0,8.0,0.7
2023-03-27 07:30:00,koper,277.9,2.8,0.0,8.1,0.3
2023-03-27 08:00:00,koper,100.9,4.9,0.0,8.3,0.9
2023-03-27 08:30:00,koper,124.2,8.7,0.0,8.6,1.1
2023-03-27 09:00:00,koper,141.5,8.8,0.0,9.3,0.7
2023-03-27 09:30:00,koper,43.5,4.9,0.0,10.8,0.7
2023-03-27 10:00:00,koper,359.6,4.3,0.0,11.9,1.3
2023-03-27 10:30:00,koper,322.0,3.5,0.0,12.1,2.7
2023-03-27 11:00:00,koper,5.3,3.5,0.0,12.3,2.2
2023-03-27 11:30:00,koper,326.4,4.1,0.0,13.0,2.8
2023-03-27 12:00:00,koper,336.4,4.3,0.0,14.2,2.7
2023-03-27 12:30:00,koper,327.9,4.4,0.0,14.3,2.4
2023-03-27 13:00:00,koper,305.4,5.4,0.0,14.9,1.9
2023-03-27 13:30:00,koper,309.3,4.3,0.0,14.7,1.7
2023-03-27 14:00:00,koper,308.8,4.9,0.0,15.1,2.8
2023-03-27 14:30:00,koper,316.5,5.2,0.0,15.4,2.0
2023-03-27 15:00:00,koper,304.6,4.9,0.0,15.9,1.7
2023-03-27 15:30:00,koper,320.9,3.9,0.0,14.9,2.1
2023-03-27 16:00:00,koper,73.0,3.9,0.0,14.8,2.6
2023-03-27 16:30:00,koper,64.8,2.5,0.0,15.0,2.6
2023-03-27 17:00:00,koper,44.9,2.4,0.0,14.6,2.8
2023-03-27 17:30:00,koper,85.1,1.7,0.0,14.4,2.4
2023-03-27 18:00:00,koper,84.2,1.6,0.0,14.1,1.2
2023-03-27 18:30:00,koper,60.8,4.2,0.0,13.7,1.6
2023-03-27 19:00:00,koper,75.5,3.0,0.0,12.6,1.8
2023-03-27 19:30:00,koper,66.1,3.2,0.0,12.0,1.5
2023-03-27 20:00:00,koper,46.3,4.5,0.0,12.0,1.7
2023-03-27 20:30:00,koper,40.4,2.1,0.0,11.8,2.0
2023-03-27 21:00:00,koper,50.8,3.1,0.0,11.0,1.6
2023-03-27 21:30:00,koper,55.4,3.4,0.0,10.0,2.1
2023-03-27 22:00:00,koper,68.2,2.5,0.0,9.5,2.0
2023-03-27 22:30:00,koper,58.6,2.7,0.0,9.0,1.7
2023-03-27 23:00:00,koper,53.6,2.6,0.0,8.3,1.1
2023-03-27 23:30:00,koper,75.8,2.6,0.0,7.4,0.7
2023-03-28 00:00:00,koper,98.3,2.7,0.0,6.3,0.9
2023-03-28 00:30:00,koper,121.4,2.5,0.0,5.7,1.3
2023-03-28 01:00:00,koper,102.9,2.2,0.0,6.0,0.9
2023-03-28 01:30:00,koper,125.7,1.8,0.0,5.1,0.7
2023-03-28 02:00:00,koper,88.7,3.0,0.0,4.8,0.6
2023-03-28 02:30:00,koper,128.6,2.5,0.0,4.6,0.7
2023-03-28 03:00:00,koper,135.5,2.3,0.0,4.9,0.8
2023-03-28 03:30:00,koper,146.7,2.0,0.0,4.5,0.8
2023-03-28 04:00:00,koper,158.1,2.2,0.0,3.6,0.8
2023-03-28 04:30:00,koper,161.3,2.0,0.0,2.5,1.1
2023-03-28 05:00:00,koper,141.0,2.3,0.0,1.8,1.3
2023-03-28 05:30:00,koper,149.0,1.8,0.0,1.2,1.9
2023-03-28 06:00:00,koper,192.2,1.9,0.0,1.8,1.4
2023-03-28 06:30:00,koper,356.8,3.0,0.0,1.6,1.4
2023-03-28 07:00:00,koper,301.1,11.4,0.0,2.3,1.7
2023-03-28 07:30:00,koper,84.9,22.0,0.0,4.8,1.3
2023-03-28 08:00:00,koper,18.2,7.7,0.0,7.3,0.8
2023-03-28 08:30:00,koper,315.1,15.9,0.0,9.4,0.9
2023-03-28 09:00:00,koper,284.6,2.7,0.0,11.0,2.1
2023-03-28 09:30:00,koper,280.7,2.8,0.0,12.1,2.3
2023-03-28 10:00:00,koper,266.5,3.4,0.0,12.3,3.5
2023-03-28 10:30:00,koper,270.1,2.9,0.0,12.6,4.0
2023-03-28 11:00:00,koper,262.0,2.2,0.0,13.3,3.4
2023-03-28 11:30:00,koper,273.2,2.5,0.0,13.6,3.4
2023-03-28 12:00:00,koper,278.1,1.9,0.0,13.7,3.7
2023-03-28 12:30:00,koper,270.8,3.4,0.0,14.1,3.4
2023-03-28 13:00:00,koper,270.1,4.5,0.0,14.3,4.1
2023-03-28 13:30:00,koper,253.1,2.0,0.0,14.5,4.2
2023-03-28 14:00:00,koper,270.7,2.8,0.0,14.8,4.3
2023-03-28 14:30:00,koper,272.3,3.2,0.0,15.0,4.0
2023-03-28 15:00:00,koper,263.4,3.8,0.0,14.8,3.9
2023-03-28 15:30:00,koper,268.8,1.8,0.0,15.3,3.0
2023-03-28 16:00:00,koper,254.1,5.1,0.0,15.6,3.0
2023-03-28 16:30:00,koper,253.8,2.9,0.0,15.4,2.7
2023-03-28 17:00:00,koper,233.0,3.9,0.0,14.0,2.4
2023-03-28 17:30:00,koper,206.3,4.5,0.0,13.5,1.6
2023-03-28 18:00:00,koper,200.4,6.1,0.0,12.5,0.9
2023-03-28 18:30:00,koper,204.9,6.2,0.0,11.3,0.3
2023-03-28 19:00:00,koper,196.8,4.0,0.0,10.8,0.7
2023-03-28 19:30:00,koper,145.2,8.7,0.0,8.4,1.6
2023-03-28 20:00:00,koper,170.3,10.2,0.0,7.2,1.5
2023-03-28 20:30:00,koper,156.4,8.4,0.0,6.3,1.6
2023-03-28 21:00:00,koper,135.1,6.6,0.0,5.3,1.4
2023-03-28 21:30:00,koper,144.6,6.9,0.0,4.5,1.5
2023-03-28 22:00:00,koper,141.9,6.9,0.0,4.1,1.6
2023-03-28 22:30:00,koper,152.0,4.6,0.0,3.8,1.3
2023-03-28 23:00:00,koper,124.5,6.8,0.0,3.8,1.5
2023-03-28 23:30:00,koper,133.4,5.7,0.0,3.0,1.9
2023-03-29 00:00:00,koper,152.8,4.9,0.0,3.1,1.4
2023-03-29 00:30:00,koper,116.2,5.5,0.0,3.4,1.8
2023-03-29 01:00:00,koper,131.7,5.3,0.0,3.0,1.8
2023-03-29 01:30:00,koper,202.7,4.1,0.0,2.9,1.2
2023-03-29 02:00:00,koper,42.7,5.0,0.0,3.3,2.0
2023-03-29 02:30:00,koper,139.8,4.4,0.0,3.4,1.9
2023-03-29 03:00:00,koper,150.9,4.6,0.0,3.6,1.5
2023-03-29 03:30:00,koper,108.7,5.0,0.0,4.3,1.7
2023-03-29 04:00:00,koper,136.5,4.0,0.0,5.2,1.9
2023-03-29 04:30:00,koper,141.9,4.0,0.0,5.3,1.2
2023-03-29 05:00:00,koper,139.0,4.5,0.0,5.7,1.5
2023-03-29 05:30:00,koper,115.4,4.5,0.0,5.5,1.2
2023-03-29 06:00:00,koper,114.3,5.3,0.0,6.2,1.0
2023-03-29 06:30:00,koper,119.7,4.7,0.0,6.9,1.1
2023-03-29 07:00:00,koper,85.5,7.4,0.0,8.4,0.5
2023-03-29 07:30:00,koper,88.5,8.0,0.0,9.4,1.1
2023-03-29 08:00:00,koper,111.5,4.8,0.0,11.5,2.4
2023-03-29 08:30:00,koper,139.6,5.8,0.0,11.9,2.3
2023-03-29 09:00:00,koper,137.3,5.6,0.0,12.0,2.5
2023-03-29 09:30:00,koper,128.9,5.3,0.0,12.1,3.1
2023-03-29 10:00:00,koper,142.1,6.3,0.0,13.0,3.1
2023-03-29 10:30:00,koper,130.6,6.0,0.0,13.9,3.6
2023-03-29 11:00:00,koper,129.1,6.8,0.0,15.0,3.4
2023-03-29 11:30:00,koper,130.9,8.4,0.0,15.5,2.8
2023-03-29 12:00:00,koper,98.9,8.4,0.0,16.3,1.7
2023-03-29 12:30:00,koper,138.8,10.1,0.0,16.3,1.9
2023-03-29 13:00:00,koper,210.4,13.6,0.0,16.8,2.9
2023-03-29 13:30:00,koper,209.7,15.5,0.0,17.7,3.2
2023-03-29 14:00:00,koper,203.8,15.1,0.0,17.9,3.0
2023-03-29 14:30:00,koper,179.8,13.9,0.0,17.5,3.3
2023-03-29 15:00:00,koper,209.6,14.6,0.0,17.6,2.9
2023-03-29 15:30:00,koper,212.9,12.9,0.0,17.1,4.2
2023-03-29 16:00:00,koper,225.2,12.6,0.0,16.2,4.1
2023-03-29 16:30:00,koper,203.8,16.2,0.0,16.1,2.5
2023-03-29 17:00:00,koper,208.5,14.3,0.0,15.2,2.0
2023-03-29 17:30:00,koper,208.4,15.6,0.0,14.9,2.0
2023-03-29 18:00:00,koper,207.7,15.7,0.0,13.9,1.8
2023-03-29 18:30:00,koper,206.1,16.7,0.0,13.2,1.1
2023-03-29 19:00:00,koper,193.9,15.4,0.0,12.8,0.5
2023-03-29 19:30:00,koper,189.7,16.0,0.0,11.2,1.2
2023-03-29 20:00:00,koper,183.5,16.0,0.0,10.0,1.5
2023-03-29 20:30:00,koper,189.8,13.2,0.0,8.9,0.8
2023-03-29 21:00:00,koper,190.0,11.5,0.0,8.2,1.5
2023-03-29 21:30:00,koper,162.8,8.8,0.0,7.7,1.5
2023-03-29 22:00:00,koper,122.3,19.9,0.0,7.4,1.6
2023-03-29 22:30:00,koper,116.2,17.0,0.0,7.6,2.1
2023-03-29 23:00:00,koper,124.9,12.8,0.0,9.2,1.4
2023-03-29 23:30:00,koper,113.7,10.0,0.0,10.1,1.6
2023-03-30 00:00:00,koper,97.8,7.7,0.0,9.8,2.0
2023-03-30 00:30:00,koper,89.3,7.6,0.0,10.2,1.6
2023-03-30 01:00:00,koper,102.1,7.2,0.0,10.6,1.2
2023-03-30 01:30:00,koper,127.4,7.4,0.0,9.9,1.3
2023-03-30 02:00:00,koper,139.5,6.6,0.0,10.3,1.4
2023-03-30 02:30:00,koper,119.2,6.6,0.0,10.6,1.4
2023-03-30 03:00:00,koper,120.0,6.4,0.0,11.1,1.5
2023-03-30 03:30:00,koper,81.5,7.1,0.0,11.2,1.6
2023-03-30 04:00:00,koper,103.0,5.4,0.0,11.3,1.5
2023-03-30 04:30:00,koper,126.1,6.1,0.0,11.7,1.3
2023-03-30 05:00:00,koper,131.8,6.5,0.0,11.8,1.5
2023-03-30 05:30:00,koper,116.2,8.2,0.0,11.9,1.5
2023-03-30 06:00:00,koper,122.5,7.0,0.0,12.0,1.6
2023-03-30 06:30:00,koper,123.5,9.2,0.0,12.0,1.7
2023-03-30 07:00:00,koper,117.1,8.5,0.0,12.1,1.8
2023-03-30 07:30:00,koper,110.5,9.1,0.0,12.3,2.0
2023-03-30 08:00:00,koper,113.5,9.1,0.0,12.5,2.2
2023-03-30 08:30:00,koper,115.8,9.1,0.0,12.6,2.6
2023-03-30 09:00:00,koper,119.9,9.8,0.0,13.0,2.2
2023-03-30 09:30:00,koper,131.3,8.9,0.0,13.4,2.5
2023-03-30 10:00:00,koper,153.3,9.1,0.0,13.9,2.7
2023-03-30 10:30:00,koper,153.1,9.7,0.0,14.4,2.1
2023-03-30 11:00:00,koper,147.7,11.6,0.0,14.8,2.2
2023-03-30 11:30:00,koper,153.4,9.9,0.0,15.3,2.8
2023-03-30 12:00:00,koper,163.8,10.8,0.0,15.5,2.2
2023-03-30 12:30:00,koper,282.5,9.4,0.0,15.1,3.4
2023-03-30 13:00:00,koper,275.6,13.9,0.0,14.1,2.2
2023-03-30 13:30:00,koper,211.2,9.7,0.0,14.4,0.6
2023-03-30 14:00:00,koper,195.1,6.8,0.0,14.8,1.2
2023-03-30 14:30:00,koper,174.2,5.6,0.0,15.3,1.8
2023-03-30 15:00:00,koper,206.0,6.3,0.0,15.4,1.4
2023-03-30 15:30:00,koper,213.5,7.3,0.0,15.3,0.9
2023-03-30 16:00:00,koper,232.3,7.1,0.0,15.2,1.6
2023-03-30 16:30:00,koper,227.8,8.4,0.0,15.1,2.0
2023-03-30 17:00:00,koper,207.7,7.4,0.0,15.4,2.2
2023-03-30 17:30:00,koper,194.2,8.4,0.0,15.7,1.1
2023-03-30 18:00:00,koper,187.1,8.9,0.0,15.3,0.6
2023-03-30 18:30:00,koper,198.6,10.1,0.0,15.3,1.3
2023-03-30 19:00:00,koper,184.0,8.9,0.0,15.0,0.7
2023-03-30 19:30:00,koper,173.6,9.6,0.0,14.7,1.1
2023-03-30 20:00:00,koper,180.7,10.4,0.0,14.6,1.7
2023-03-30 20:30:00,koper,152.8,10.7,0.0,14.5,1.7
2023-03-30 21:00:00,koper,149.5,9.7,0.0,14.2,1.6
2023-03-30 21:30:00,koper,132.6,8.7,0.0,13.6,2.0
2023-03-30 22:00:00,koper,118.7,10.7,0.0,13.4,2.4
2023-03-30 22:30:00,koper,118.0,10.0,0.0,13.7,3.2
2023-03-30 23:00:00,koper,133.7,11.2,0.0,13.6,1.6
2023-03-30 23:30:00,koper,153.4,10.9,0.0,13.5,1.3
2023-03-31 00:00:00,koper,306.8,11.9,0.0,13.7,1.4
2023-03-31 00:30:00,koper,103.2,10.3,0.0,13.6,1.8
2023-03-31 01:00:00,koper,120.9,10.7,0.0,13.4,2.6
2023-03-31 01:30:00,koper,93.9,11.7,0.0,13.2,1.3
2023-03-31 02:00:00,koper,131.9,11.4,0.0,13.4,1.7
2023-03-31 02:30:00,koper,286.9,13.8,0.0,13.4,1.3
2023-03-31 03:00:00,koper,26.1,13.1,0.0,13.5,1.8
2023-03-31 03:30:00,koper,128.4,11.5,0.0,13.6,1.9
2023-03-31 04:00:00,koper,114.9,14.6,0.0,13.5,1.6
2023-03-31 04:30:00,koper,151.2,12.8,0.0,13.4,1.6
2023-03-31 05:00:00,koper,139.8,11.8,0.0,13.5,2.1
2023-03-31 05:30:00,koper,156.5,12.8,0.0,13.5,2.4
2023-03-31 06:00:00,koper,168.8,11.7,0.0,13.4,1.8
2023-03-31 06:30:00,koper,159.5,14.1,0.0,13.3,2.0
2023-03-31 07:00:00,koper,162.0,13.9,0.0,13.4,2.0
2023-03-31 07:30:00,koper,169.2,14.9,0.0,13.6,2.4
2023-03-31 08:00:00,koper,163.4,15.2,0.0,13.8,2.2
2023-03-31 08:30:00,koper,164.7,14.3,0.0,13.9,2.0
2023-03-31 09:00:00,koper,172.0,13.8,0.0,13.9,2.3
2023-03-31 09:30:00,koper,176.8,14.0,0.0,14.0,2.3
2023-03-31 10:00:00,koper,169.1,14.8,0.0,14.4,2.4
2023-03-31 10:30:00,koper,178.0,20.5,0.0,15.7,2.4
2023-03-31 11:00:00,koper,171.6,17.8,0.0,15.9,2.0
2023-03-31 11:30:00,koper,193.7,13.4,0.0,16.4,2.5
2023-03-31 12:00:00,koper,198.6,15.4,0.0,16.4,2.8
2023-03-31 12:30:00,koper,196.9,11.6,0.0,16.4,3.1
2023-03-31 13:00:00,koper,197.9,12.8,0.0,16.2,3.4
2023-03-31 13:30:00,koper,199.3,13.2,0.0,16.7,3.3
2023-03-31 14:00:00,koper,202.2,12.2,0.0,16.7,2.6
2023-03-31 14:30:00,koper,191.4,11.9,0.0,16.8,2.5
2023-03-31 15:00:00,koper,181.2,11.7,0.0,16.6,2.6
2023-03-31 15:30:00,koper,175.4,12.5,0.0,16.5,2.3
2023-03-31 16:00:00,koper,174.5,11.4,0.0,16.2,2.0
2023-03-31 16:30:00,koper,176.3,13.8,0.0,15.9,1.9
2023-03-31 17:00:00,koper,161.9,14.0,0.0,15.4,2.4
2023-03-31 17:30:00,koper,153.4,14.5,0.0,15.1,2.4
2023-03-31 18:00:00,koper,160.3,14.2,0.0,14.8,2.7
2023-03-31 18:30:00,koper,164.6,13.1,0.0,14.0,2.2
2023-03-31 19:00:00,koper,147.8,11.5,0.8,13.2,1.5
2023-03-31 19:30:00,koper,353.6,14.6,3.2,12.6,1.6
2023-03-31 20:00:00,koper,130.5,13.6,2.8,12.4,1.0
2023-03-31 20:30:00,koper,128.1,13.9,0.3,12.1,1.4
2023-03-31 21:00:00,koper,129.5,12.2,0.0,11.9,1.1
2023-03-31 21:30:00,koper,190.2,9.4,0.2,12.3,1.2
2023-03-31 22:00:00,koper,167.3,14.6,0.0,13.0,1.9
2023-03-31 22:30:00,koper,170.2,14.4,0.0,13.3,2.3
2023-03-31 23:00:00,koper,182.8,14.3,0.0,13.6,2.0
2023-03-31 23:30:00,koper,183.6,14.8,0.0,13.6,1.9
2023-04-01 00:00:00,koper,300.5,14.7,0.0,13.0,2.9
2023-04-01 00:30:00,koper,73.8,2.2,0.0,11.8,2.4
2023-04-01 01:00:00,koper,131.1,2.5,0.0,11.4,1.8
2023-04-01 01:30:00,koper,126.0,2.3,0.0,11.5,2.1
2023-04-01 02:00:00,koper,111.4,2.1,0.0,10.7,1.1
2023-04-01 02:30:00,koper,92.9,1.7,0.0,10.0,1.1
2023-04-01 03:00:00,koper,138.7,2.4,0.0,10.1,1.0
2023-04-01 03:30:00,koper,130.6,2.5,0.0,10.0,0.3
2023-04-01 04:00:00,koper,149.4,2.4,0.0,9.5,0.9
2023-04-01 04:30:00,koper,115.7,2.4,0.0,9.0,0.2
2023-04-01 05:00:00,koper,304.4,2.2,0.0,8.1,0.3
2023-04-01 05:30:00,koper,149.7,2.6,0.0,7.7,1.0
2023-04-01 06:00:00,koper,277.3,3.2,0.0,7.1,0.5
2023-04-01 06:30:00,koper,37.2,6.0,0.0,6.7,0.8
2023-04-01 07:00:00,koper,140.2,5.7,0.0,7.5,0.8
2023-04-01 07:30:00,koper,131.8,11.1,0.0,9.5,0.7
2023-04-01 08:00:00,koper,110.0,6.6,0.0,11.5,0.6
2023-04-01 08:30:00,koper,70.9,4.3,0.0,13.1,0.3
2023-04-01 09:00:00,koper,336.2,7.0,0.0,13.8,1.2
2023-04-01 09:30:00,koper,312.0,4.7,0.0,14.3,1.2
2023-04-01 10:00:00,koper,313.6,4.1,0.0,14.1,1.3
2023-04-01 10:30:00,koper,305.5,4.2,0.0,14.4,1.4
2023-04-01 11:00:00,koper,300.1,6.0,0.0,15.2,1.9
2023-04-01 11:30:00,koper,307.5,3.3,0.0,16.0,1.6
2023-04-01 12:00:00,koper,309.5,3.2,0.0,16.7,2.3
2023-04-01 12:30:00,koper,302.2,1.9,0.0,16.4,2.7
2023-04-01 13:00:00,koper,306.9,1.8,0.0,16.6,2.2
2023-04-01 13:30:00,koper,304.6,3.1,0.0,16.8,2.8
2023-04-01 14:00:00,koper,301.8,4.8,0.0,16.5,3.3
2023-04-01 14:30:00,koper,312.5,4.3,0.0,16.4,2.6
2023-04-01 15:00:00,koper,282.2,2.8,0.0,16.2,2.8
2023-04-01 15:30:00,koper,285.5,5.3,0.0,15.9,2.3
2023-04-01 16:00:00,koper,196.8,14.7,0.0,15.6,2.1
2023-04-01 16:30:00,koper,234.2,22.9,0.0,15.5,2.9
2023-04-01 17:00:00,koper,280.9,17.4,0.0,14.7,3.5
2023-04-01 17:30:00,koper,280.8,8.6,0.0,14.2,2.3
2023-04-01 18:00:00,koper,307.6,12.1,0.0,13.7,1.7
2023-04-01 18:30:00,koper,117.1,9.5,0.0,13.0,0.1
2023-04-01 19:00:00,koper,153.1,14.8,0.0,12.1,0.0
2023-04-01 19:30:00,koper,159.4,17.9,0.0,11.3,0.5
2023-04-01 20:00:00,koper,160.0,24.8,0.0,10.8,1.2
2023-04-01 20:30:00,koper,167.1,23.6,0.0,10.0,1.2
2023-04-01 21:00:00,koper,176.9,27.0,0.0,9.8,1.1
2023-04-01 21:30:00,koper,12.2,37.9,0.0,9.7,1.1
2023-04-01 22:00:00,koper,242.6,31.0,0.0,9.2,1.2
2023-04-01 22:30:00,koper,302.7,33.9,0.0,9.0,0.8
2023-04-01 23:00:00,koper,124.4,31.3,0.0,8.4,1.5
2023-04-01 23:30:00,koper,143.0,27.9,0.0,8.4,1.0
2023-04-02 00:00:00,koper,155.5,21.2,0.0,8.3,1.5
2023-04-02 00:30:00,koper,150.8,22.3,0.0,8.0,1.1
2023-04-02 01:00:00,koper,154.6,19.8,0.0,7.9,1.0
2023-04-02 01:30:00,koper,141.3,23.6,0.0,7.8,1.1
2023-04-02 02:00:00,koper,125.4,24.1,0.0,7.7,1.2
2023-04-02 02:30:00,koper,148.2,19.2,0.0,7.6,1.5
2023-04-02 03:00:00,koper,135.3,16.9,0.0,7.8,1.1
2023-04-02 03:30:00,koper,147.6,13.5,0.0,7.6,1.3
2023-04-02 04:00:00,koper,145.5,13.0,0.0,7.9,1.3
2023-04-02 04:30:00,koper,166.7,11.3,0.0,8.2,0.9
2023-04-02 05:00:00,koper,144.6,13.5,0.0,8.5,0.5
2023-04-02 05:30:00,koper,110.6,11.2,0.0,8.8,0.4
2023-04-02 06:00:00,koper,158.2,10.8,0.0,9.3,0.8
